AnnotationId,DataName,UserId,Label,AdjudicationRoundNumber,Timestamp,AdjudicationId,PositionStart,PositionEnd,RationaleInstructions,RationaleFreeForm
9Q3Wj7cqPXj7uEHQ2,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:12:19.783Z,rgQvt2CLeH4HiTXPm,10890,10920,,
9drjdZqfG43F5TbPB,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:17:15.387Z,rgQvt2CLeH4HiTXPm,16830,16860,,
9f8DwpnFrFEhsWyXT,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:22:11.840Z,rgQvt2CLeH4HiTXPm,21630,21660,,
9hXsHGxxH2HcfJdoC,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:22:15.227Z,rgQvt2CLeH4HiTXPm,21750,21780,,
9hYbPXDYupEEPLb2G,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:09:12.360Z,rgQvt2CLeH4HiTXPm,7050,7080,,
9mHnmsEFLiwqyeG3n,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:25:04.156Z,rgQvt2CLeH4HiTXPm,25170,25200,,
9nCZQj6op9ASHXhZL,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:17:24.953Z,rgQvt2CLeH4HiTXPm,17130,17160,,
9swbcFDkmeM57eBfu,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:24:57.203Z,rgQvt2CLeH4HiTXPm,24960,24990,,
9vFCrmy4Hdj9rbRkZ,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:27:32.720Z,rgQvt2CLeH4HiTXPm,26520,26550,,
AEbP2o7pv5bbG4h3F,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:15:55.241Z,rgQvt2CLeH4HiTXPm,15570,15600,,
AGFoq4m3iQhp6DiXY,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:17:28.331Z,rgQvt2CLeH4HiTXPm,17220,17250,,
ANwHD8dpq8gGdoTGp,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:23:14.628Z,rgQvt2CLeH4HiTXPm,23220,23250,,
AeRrpRwzLSLJHDLo4,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:25:00.529Z,rgQvt2CLeH4HiTXPm,25050,25080,,
Af59i2eebCJTZEBZj,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:03:37.344Z,rgQvt2CLeH4HiTXPm,1710,1740,,
Ahf8adD8qnAeACMMx,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:12:17.798Z,rgQvt2CLeH4HiTXPm,10830,10860,,
AjTDvuY5pKLPCroJm,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:15:19.332Z,rgQvt2CLeH4HiTXPm,14670,14700,,
AojLhpNFKWcRofd7v,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:06.978Z,rgQvt2CLeH4HiTXPm,19080,19110,,
AqfEPH5ZPPS348vaR,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:09:24.806Z,rgQvt2CLeH4HiTXPm,7170,7200,,
B3A2NjT39cE4GYWXi,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:23:48.038Z,rgQvt2CLeH4HiTXPm,23790,23820,,
B8bcGzECJrBN4sGHQ,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:13:17.216Z,rgQvt2CLeH4HiTXPm,12090,12120,,
BBLEagjBg5Xy3DQJy,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:05:28.108Z,rgQvt2CLeH4HiTXPm,3570,3600,,
BCznJmBLQuhETcmCH,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:13:13.645Z,rgQvt2CLeH4HiTXPm,11940,11970,,
BFeRvywLSE7YfGRuk,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:06:46.685Z,rgQvt2CLeH4HiTXPm,4740,4770,,
BKFYohhpTZCvzr9Eb,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:25:50.222Z,rgQvt2CLeH4HiTXPm,25890,25920,,
BPbm6q5xt9sLPmHeo,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:03.253Z,rgQvt2CLeH4HiTXPm,18960,18990,,
BaxhtcRg2qLHyckqg,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:16:17.343Z,rgQvt2CLeH4HiTXPm,15990,16020,,
BmidnLTXbSeGW4Sna,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:13:12.342Z,rgQvt2CLeH4HiTXPm,11880,11910,,
ByLWacpCiEYNHx3t6,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:12:53.880Z,rgQvt2CLeH4HiTXPm,11370,11400,,
BzSfzkQNMxCAMSyWR,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:23:49.548Z,rgQvt2CLeH4HiTXPm,23850,23880,,
CEaW3bw8e7HhbhAFn,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:23:34.015Z,rgQvt2CLeH4HiTXPm,23400,23430,,
CTExJRrbDyFQ3hFZ5,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:18:38.593Z,rgQvt2CLeH4HiTXPm,18300,18330,,
CaPqsdgnAYYvyvA7W,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:01:06.706Z,rgQvt2CLeH4HiTXPm,60,90,,
DMvegZpMEyoKt9Ee2,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:11:24.158Z,rgQvt2CLeH4HiTXPm,9750,9780,,
DcEszvLzdM96BXcjx,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:08:42.951Z,rgQvt2CLeH4HiTXPm,6450,6480,,
DcTA55Xww2m43kBwq,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:17:19.969Z,rgQvt2CLeH4HiTXPm,16980,17010,,
DnFqWmChbYgzPyF4t,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:06:44.645Z,rgQvt2CLeH4HiTXPm,4680,4710,,
DnqcNR7giqzufjKZy,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:23.971Z,rgQvt2CLeH4HiTXPm,19620,19650,,
E3D4EkJekGJbKjFud,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:12:16.508Z,rgQvt2CLeH4HiTXPm,10800,10830,,
EKWhco84H4k8L4kjZ,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:15:22.287Z,rgQvt2CLeH4HiTXPm,14760,14790,,
EMhyj3oaoEWhxF3dZ,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:18.283Z,rgQvt2CLeH4HiTXPm,19440,19470,,
EP3ZprFGQ2pJsJtF8,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:01:16.627Z,rgQvt2CLeH4HiTXPm,180,210,,
EPTigbz3cmko35zBf,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n1,0,2019-01-13T21:02:32.449Z,rgQvt2CLeH4HiTXPm,780,810,,
EYfm9sZYrWkXbRgwn,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:14:51.895Z,rgQvt2CLeH4HiTXPm,13980,14010,,
EZ2drtb86HJBCQBDx,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:04:42.924Z,rgQvt2CLeH4HiTXPm,2700,2730,,
EgqngXW5iF86E5YkE,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:18:56.238Z,rgQvt2CLeH4HiTXPm,18720,18750,,
EnQrqyx5ATMhrGDE8,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:03:36.108Z,rgQvt2CLeH4HiTXPm,1680,1710,,
EsDq4bkHpzwmzxE4j,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:01:13.466Z,rgQvt2CLeH4HiTXPm,150,180,,
Eyonn8JdeNNGGjiH9,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n1,0,2019-01-13T21:07:21.117Z,rgQvt2CLeH4HiTXPm,5370,5400,,
F6C6JWPoCY8GhdxHo,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:23:45.715Z,rgQvt2CLeH4HiTXPm,23700,23730,,
FDoHzuMeYpk2Rsvuw,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:17:26.865Z,rgQvt2CLeH4HiTXPm,17190,17220,,
FYbhXnsAxBHu4Zov9,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:14:28.767Z,rgQvt2CLeH4HiTXPm,13500,13530,,
Fc7nGrghDpaejdrPF,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:27:29.736Z,rgQvt2CLeH4HiTXPm,26460,26490,,
FiA4TvSXmagvLbo3X,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:12:20.750Z,rgQvt2CLeH4HiTXPm,10920,10950,,
FtGziQ2my89WsqGSE,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:27:04.615Z,rgQvt2CLeH4HiTXPm,15930,15960,,
G54dpswNcEsjXySQw,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:25:53.131Z,rgQvt2CLeH4HiTXPm,25980,26010,,
GDkbLQyPHPs6H8PvS,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:05.936Z,rgQvt2CLeH4HiTXPm,19050,19080,,
GJMK8BCisECL3a3Rp,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:05:17.966Z,rgQvt2CLeH4HiTXPm,3330,3360,,
GMRaht6Q6wZnmnpt3,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:04.104Z,rgQvt2CLeH4HiTXPm,18990,19020,,
GNZbnMDsYwoG5iTRG,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:12:44.134Z,rgQvt2CLeH4HiTXPm,11250,11280,,
GQQwCWPFvr3HoHE5W,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:05:13.574Z,rgQvt2CLeH4HiTXPm,3210,3240,,
GX4WdRYiXaMrXBMCB,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:08:17.925Z,rgQvt2CLeH4HiTXPm,6270,6300,,
GXXchf5oEPvYnreQP,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:21:28.790Z,rgQvt2CLeH4HiTXPm,21180,21210,,
GdSsawDbHCrTiLiEc,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:18:52.286Z,rgQvt2CLeH4HiTXPm,18600,18630,,
Gs5Fve8qEkyiTa5E5,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:12:11.439Z,rgQvt2CLeH4HiTXPm,10680,10710,,
GvRg3njt9o7unqjui,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:24:36.505Z,rgQvt2CLeH4HiTXPm,24330,24360,,
H3SkSWb2S6ut6CLPc,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_rem,0,2019-01-13T21:23:12.865Z,rgQvt2CLeH4HiTXPm,23160,23190,,
H4JQhpP2BDH2Wov94,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:03:34.986Z,rgQvt2CLeH4HiTXPm,1650,1680,,
H4T4wE62YDJWKh9a7,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:04:40.918Z,rgQvt2CLeH4HiTXPm,2640,2670,,
HAwGoiQmiXfJJ5irv,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:05:16.356Z,rgQvt2CLeH4HiTXPm,3300,3330,,
HSMPvofEvh3ZEW9Ya,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:11:00.478Z,rgQvt2CLeH4HiTXPm,9600,9630,,
HSrs6pMfKhFPpsGga,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:12:32.414Z,rgQvt2CLeH4HiTXPm,11010,11040,,
HcMuqXqygW5W7Pqmy,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:04.973Z,rgQvt2CLeH4HiTXPm,19020,19050,,
Hu6GxMapcei276awC,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:01.383Z,rgQvt2CLeH4HiTXPm,18900,18930,,
J5a9iLpBDt2wQTBbd,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:22:54.715Z,rgQvt2CLeH4HiTXPm,22770,22800,,
JBhPFWLhoh5FTHMAu,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:06:59.212Z,rgQvt2CLeH4HiTXPm,4950,4980,,
JByfdqjBKdP6x26D9,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:01:32.325Z,rgQvt2CLeH4HiTXPm,330,360,,
JDgT54cNsEJmXhh4J,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:22:51.504Z,rgQvt2CLeH4HiTXPm,22680,22710,,
JKxpuiWY6sAkSX6GY,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:08:09.883Z,rgQvt2CLeH4HiTXPm,6150,6180,,
JRMY8xNoeLygYvW4X,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:23:32.879Z,rgQvt2CLeH4HiTXPm,23370,23400,,
JSWLaRfPRAStKJG4L,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:19:47.329Z,rgQvt2CLeH4HiTXPm,19830,19860,,
JYbmGWAerzYGX4Jzw,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:21:33.427Z,rgQvt2CLeH4HiTXPm,21270,21300,,
Jh8bev4a8fBvZewiz,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:08:50.060Z,rgQvt2CLeH4HiTXPm,6630,6660,,
JiuhodwsRJr3sfm9E,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_n2,0,2019-01-13T21:06:23.450Z,rgQvt2CLeH4HiTXPm,4230,4260,,
JkxExZm7e6NiXkeyt,1106016-1_P.edf,LFh7bJdusyv4WWCYX,sleep_stage_wake,0,2019-01-13T21:08:37.115Z,rgQvt2CLeH4HiTXPm,6360,6390,,
